"age" "height" "weight" "pulse" "drink" "edu" "fitbit" "bike" "eval" "coach" "lost"
45 68 192 49 y y n n y n n
39 73 171 54 n y n n y y y
46 69 135 62 y n n n y n n
52 68 177 61 y y n n n n n
48 68 191 47 y y n n n n n
37 68 172 66 y y y y n n y
55 60 148 50 n y n n n n n
31 68 126 60 y n n y y n n
45 76 228 51 y y n n n n n
40 66 195 63 y n n n n n n
46 71 224 50 n n n y n y y
35 68 211 50 y y y n n y y
60 72 157 46 n n y y y n n
52 68 216 68 n n n n y n y
59 70 230 54 n n n n n y y
40 64 162 52 n n n n n y n
42 72 236 47 n y y y y n y
56 68 210 50 y y n y y n y
45 68 160 68 n y n n n n n
41 67 165 52 y n n n n n n
61 71 238 67 y y n n y n y
45 66 172 70 y y n n y n n
40 68 164 50 n y n y n y y
37 65 160 66 n n n n y y y
49 69 199 61 y n n n y n y
46 70 225 53 n y n n n y y
51 68 184 76 n n n y n y n
45 67 178 65 y y n n n n n
48 66 121 60 y y n n y n n
45 68 141 63 n y y n n n n
36 63 139 76 y y n n y n y
37 71 234 49 n y n n n y y
47 66 172 64 y y y n n n y
40 74 235 67 n y y n n n n
25 72 195 58 y n n y n n n
38 69 210 50 y n n n n y n
42 73 209 60 y n n n y n n
41 66 155 53 n y n y n n y
48 68 196 60 y y y n n y n
33 68 205 74 y n n n y n y
33 67 197 65 y n n n y y y
52 69 211 47 y y n n n n n
42 69 206 45 n y y n n n n
39 66 150 70 n y y n y y y
44 69 217 66 y y y n y n y
53 72 201 48 n n n n n n n
44 67 189 61 n y n n y y y
45 66 196 63 y y y y y n n
35 59 144 62 n n n n n y n
45 66 149 75 y n y n n y y
48 74 215 57 n n n n n n n
42 65 196 49 y n n n n y n
48 67 192 80 y n y y y y y
50 68 166 75 y y n n n y n
39 65 185 68 y y n y y n n
54 69 198 67 y y n n y n n
38 61 114 57 y y n n n y n
45 73 155 71 y y y y n n n
47 70 160 54 n n y n n n n
44 65 190 64 y y n n n n n
43 65 192 51 n y y n n n n
46 63 165 52 y n n n n n n
52 68 161 70 n y n n y n n
38 66 204 70 y y n n y n y
54 70 211 49 n y n n n n n
57 67 198 65 y n n n y n y
68 64 174 70 y y n y n n n
44 74 192 60 n y n n n y n
52 69 225 77 y y n n n n y
50 68 216 51 n y n y n n n
36 73 193 47 y y n y n n y
43 68 180 69 y y n n n n n
45 70 196 44 n n n y y n n
49 68 161 67 n n y n n n n
51 66 167 47 n y y n n n n
61 64 171 50 y n y n y n n
34 65 160 66 y y n n n n n
44 68 166 43 y y y n n n n
50 71 233 60 n n n n y n n
40 82 306 49 y y n n n n y
43 68 208 72 n y n n n n n
38 72 205 72 y y n n n n n
46 69 150 64 n y n y n n n
34 72 236 54 y y n y n y y
33 61 142 62 y y n y y n n
51 68 173 64 n n n n y n n
36 71 162 55 y y n y y n y
44 69 177 69 y y y n n y y
45 65 152 57 n y n y n n y
45 66 151 52 n n n y y n y
50 66 202 74 y y n n n y n
40 65 185 63 n n n y y n y
40 63 148 50 n y n y n n y
41 68 161 48 y y n y n n y
47 72 162 64 y y y n n n y
33 62 157 57 n y n n n y y
35 66 167 76 y y y n y y n
50 64 188 46 y n n n n n n
45 67 203 71 n y n n n n y
48 65 122 63 n y n n n n n
46 68 136 61 y y n n y y y
49 64 176 48 n y n n n y n
44 63 169 77 n y y n y n y
40 68 179 63 n y y y y n n
53 68 134 66 y y n n n y n
60 66 140 59 y y n n y n n
49 64 145 67 n y y n n n y
49 68 182 56 n n n n n n n
46 61 153 48 y y n y n n n
46 64 175 57 y n n n y n n
56 59 125 70 n y y n n n y
35 69 219 56 y y n n n n n
45 65 186 53 n y n n n n n
41 73 250 44 y n n n n n n
44 73 205 50 n n n y n n y
50 67 132 67 y n n n n n n
41 65 149 49 n y n y n n n
49 68 214 45 n y y n n n n
57 70 225 49 y y n n n y y
56 68 163 74 y y n y n n n
47 68 152 56 n y n n n y n
59 68 178 64 n y y n n n y
45 64 154 52 y y n n n y n
49 64 170 67 n n n n y y y
33 69 184 60 y y n n y n n
60 66 172 70 y y y n n n y
46 68 170 70 n y y n y y y
37 65 144 82 y n y n n n y
44 64 175 49 y y y n n y y
45 66 167 77 y y n n n y n
45 69 218 45 n y n n n n n
42 61 142 69 y y n y n n n
47 71 180 53 n n y y n n y
49 73 200 69 n y n n n n n
49 70 211 72 n n n n n n n
38 66 157 63 n y y n y y n
52 67 132 63 y n y n y n n
40 74 198 50 y y n n n n n
39 67 192 52 y y n y y y y
45 68 208 67 n y n y y y y
40 72 179 71 n y n n n y n
41 71 215 63 y y n n n n n
41 68 138 60 n y n n n y n
43 68 130 79 n n n n n n n
45 68 168 50 y y n y y n y
39 66 124 53 y n y y n y n
45 75 179 60 n y n y n y n
49 65 180 71 y y n n n n n
38 70 175 47 y y n n n y n
39 68 209 62 n y n n n n n
29 66 183 73 y y n n n y y
34 65 184 67 n n n n n y n
54 71 227 47 y y n n y n n
34 68 197 63 n y n n n n n
41 66 198 70 n y n n y y y
45 72 246 56 n n y n n n n
54 66 202 51 n n n n y n n
46 70 223 51 n n y y n n n
41 62 104 69 y n n n y n n
47 74 161 63 y y y y y n n
41 68 212 71 y y n n n n n
57 67 159 70 n y y y y y y
45 61 128 51 n n n y n y y
47 67 159 70 n y n n n n y
42 66 180 70 n y y n y n y
52 71 203 55 n n n y n n y
38 67 175 74 n n y n n n y
52 67 203 51 n y n n n n n
44 66 130 61 y n n y n n n
30 67 191 65 n y n n n n n
45 67 205 43 y y y n y y y
50 65 189 76 y y n n y n y
45 68 127 52 y n n n y n n
37 71 234 71 y y n n n n n
41 71 200 73 y y y n n y y
43 72 179 68 y y n n n n n
46 69 155 57 n n n n n n n
43 70 135 50 y n n n n n n
36 69 209 65 n y n n y y n
55 66 185 50 n y y n n n n
64 64 173 78 n y n n y n y
39 72 201 69 y n n n n n n
45 67 200 73 y y n n n n n
54 66 153 73 n n y n n y y
43 66 173 62 y y n n y n n
42 75 242 54 y n n y y n y
48 68 144 55 n y n n n y n
33 76 218 75 n y n n n n n
59 66 160 49 y n n y n n y
32 71 193 44 y n n y n n y
29 66 190 79 n n n n y n y
50 68 210 63 y y n y y n y
42 69 205 59 y y n n n n n
37 61 172 50 y y n n n n n
39 70 220 68 n n n n n n n
45 68 142 63 n n y y y n n
45 63 128 44 y y n n y y y
56 74 154 61 n y y n n n n
56 69 186 50 y n n y n n y
55 62 169 50 y y n n y n n
46 68 181 74 n y n n n n n
62 72 167 65 y n n n y n n
62 71 228 70 y y n n y n y
48 67 160 72 n y n n y n y
41 69 182 79 y y n y n n y
46 70 172 40 y y n y y n y
35 64 183 50 y y n n y y y
43 68 203 71 n y y n n n n
28 65 197 59 y y n y y n n
47 71 174 72 y n n n n y n
52 71 228 69 n y n n y n y
42 72 148 66 y n n n n n n
63 66 142 59 y y y y n y n
45 66 184 47 n n n y n y y
42 69 208 45 y y n n n n n
28 71 232 57 n n y y n y y
42 65 174 53 y n n n n n n
52 72 227 63 y y n n n n n
61 68 217 73 n y n n n n n
54 68 181 69 n y n n n n n
40 77 165 69 y n y n y y n
46 74 212 58 n n n n n n n
38 71 233 77 y y n n y n y
53 72 227 70 n y n n n n n
58 66 198 61 y y n y y n n
46 71 181 71 y n n n n n n
42 68 170 49 y y n n y n n
34 75 215 74 n y n n n n n
38 64 175 49 n n n n y y y
49 66 172 64 n y n n n n y
43 64 171 56 n y y n y y n
43 74 251 45 n y n y n n n
48 69 190 72 n y y y n n y
46 66 162 71 n y y n n y y
34 68 178 47 n y n n n y y
49 65 167 53 y n y y y y y
32 72 235 58 n y n n n n n
57 71 186 73 y y y n y n y
50 66 160 73 n y n n n n n
31 69 209 75 n y y n n n n
42 72 223 49 y n n y y n n
47 68 213 42 y n n n n n n
58 60 131 48 n y n n n n n
43 65 131 61 y y n n n n n
43 72 180 58 y n y n n n n
58 74 211 45 n y n y y y n
48 68 161 70 y y y n y n y
43 64 144 72 y n n y n y n
61 69 223 52 y n n y y y n
50 70 219 74 y y n n n n n
53 69 185 44 y n n n n y y
61 67 172 70 y y y n n n y
45 69 164 45 n y y y y y y
45 64 161 65 n y n n n n n
41 68 139 48 y y n n y y y
39 62 114 52 n n n n n n n
45 67 195 78 y n n n y n y
54 66 199 48 y y n y n n y
48 63 169 70 y n n n y n y
49 66 160 73 y y y n y n y
39 70 177 67 y y n n y n n
61 68 169 77 y y y n n n y
34 69 221 48 n y n n n n y
44 62 105 70 n y n n y n n
53 66 189 54 y y y y n n n
45 68 166 70 y y y n n n y
42 65 167 50 n n n n n n n
42 72 226 50 n y n n y y y
49 71 141 65 y y y n n y y
37 64 158 54 y y n n n n n
39 67 160 70 n n y y n n n
48 63 154 80 n n n n n n n
49 67 154 44 y y n y y n y
43 67 171 42 n y n n n y n
49 70 183 75 n n n n n n n
45 69 198 72 n y n n y n y
26 63 177 56 n n n n n y y
46 75 247 79 y y n n y n y
32 65 177 62 n y n y y n y
42 65 151 74 y y n n n n y
58 69 150 60 n n n n n y n
36 73 171 60 n y n y n n n
55 65 116 60 y y y n y y n
52 66 159 56 y n n n n n n
53 69 216 50 y y n n n y y
57 67 203 74 n n n n n y n
40 63 175 60 n y n n y n n
54 68 208 57 n y n n n n n
42 68 144 55 n y y y y y n
46 68 185 73 y y y n n n y
45 72 246 51 y n n n n n n
35 64 185 65 y y n y n n n
55 75 208 69 y y n n n n n
40 60 122 49 n n n y n n n
42 64 182 48 n y n y n y y
32 76 243 71 n y n y n n n
42 71 191 50 y y n n n n n
50 63 184 74 y y n n n n n
42 73 228 51 y y n y n y y
62 69 209 66 n y n n y n y
52 70 206 53 y n y n y n n
39 65 194 50 n y n n n n n
31 70 196 71 n y n n y y y
49 66 161 49 n y n y n n y
53 69 183 53 y y n y n n n
40 74 240 51 n y n n n y y
52 78 202 58 n y y n y y n
50 72 193 69 n n y n n y y
45 62 111 60 n y n y n y y
54 74 247 45 n y n y n n n
48 67 173 67 n y y n n n y
34 72 224 62 y y n n y n y
55 67 165 70 n n y n y n y
35 62 108 56 y n y y n n n
52 74 234 74 n y y n y n y
60 68 182 62 n y n n n n y
37 67 166 50 y n y n y y n
40 64 185 49 y y n n n y n
60 74 205 60 y y n n y n n
48 68 175 50 n n y n n n n
23 68 172 40 y y n n n n n
47 75 206 48 y y n n n n n
41 72 196 65 n n n y y n n
50 69 222 52 y y n n y y y
51 61 163 55 n n y n n y y
46 75 222 48 y n n n n n n
45 69 197 72 y n n n y n y
42 67 157 62 y y n n n y n
29 64 140 57 y y n n y n y
61 70 231 70 y n n n n n n
44 70 170 50 n n n n n n n
47 69 198 75 y y n n y n y
39 64 118 57 n n n n n y n
45 72 194 72 y n n n y n n
48 67 192 56 n n y n n n n
48 59 131 40 y y n n n n n
47 69 203 59 n y n y n y n
38 70 188 70 n y y n n n y
50 71 218 54 y y n n y n n
35 70 219 48 y y n y n n y
64 65 186 50 y n n n y y y
36 72 196 65 y y n n n y n
42 73 225 52 y y y y n n n
38 77 250 51 n y n n y n n
44 64 161 64 y y y n n n y
46 62 171 72 n n n y n n n
41 70 135 73 n n n n y n n
49 68 149 60 n n n n n y n
45 70 171 48 y n y y n n y
51 72 225 61 n y y y n y n
43 75 258 66 y y n y y n y
44 77 254 70 y y y n y n y
31 67 194 75 y n n n n n n
48 70 169 57 y y n y n n y
40 67 125 65 y y n n n n n
28 70 174 67 n y n y n n n
40 63 148 67 y n y n n y y
42 67 193 56 n y y n y n n
50 66 152 59 n y n n y y n
64 70 155 68 y n n n y n y
45 64 182 49 n n n n n n n
48 74 190 52 n n n n n n y
58 68 204 70 y y n n y n y
28 60 106 63 y y n n n y n
37 71 237 48 y y n y n n y
34 64 190 52 n n y n n y y
52 62 102 54 n y n n n y n
42 68 211 62 n y n y n n n
60 71 143 62 n y y n n y n
59 63 139 73 y y y n n n y
64 68 197 52 y y n n y n n
46 68 128 49 n y n n n n n
55 65 138 59 n y n n n y n
49 79 178 66 n y n y y n n
43 70 186 49 y y n y n n y
28 64 126 67 n y y y n n n
42 72 221 50 n y n n n y y
44 71 234 53 y n n n y y n
48 63 168 73 n y n n y n y
45 69 155 66 y y n n n n n
48 71 216 68 y y n n n n n
45 64 132 67 y y n n n n y
45 68 180 70 y y y y n n y
50 70 222 50 y n y n n n n
47 70 207 69 y n y n n n n
43 65 187 68 y y n n y n n
40 68 149 61 y y y n y y n
39 70 183 74 n y y n y n y
44 70 208 70 n y n n n n n
54 65 185 64 y n n n y n y
52 70 190 61 y y n n n n n
43 66 192 50 n y n n y n n
53 67 177 51 n y n n n n n
39 68 180 58 n y n y y n n
50 63 152 52 n y y n y n n
52 70 204 50 n n n y y n y
49 65 198 43 n y n n n n n
37 68 192 50 n n n n n n n
45 73 205 67 y n y n n n y
47 61 140 52 n n n n n n y
61 65 193 69 n y y y n y y
46 71 200 76 y y n n n y n
38 71 176 61 y y n y n n y
43 63 169 66 y y n n y n y
45 67 136 51 n n n n n n n
35 74 255 53 y n n n n n n
49 69 207 60 y y y n n n n
37 66 127 46 y y n n n n n
45 68 198 84 n n n n n n n
33 72 202 64 y n y y y y n
42 66 123 64 n y y y n y n
51 73 241 62 y n n n n y n
46 70 187 50 y y n n n n n
45 62 141 70 y n n n y n n
42 63 146 73 n n n n n y n
40 66 134 59 y y n n n n n
38 68 192 57 y y n n n y y
34 60 166 65 y y y n n n n
37 61 111 59 y y n y n n n
38 68 174 63 n y n y y n n
48 67 160 63 n y n n n n n
42 66 120 55 y n n y n y n
40 68 191 56 n y n n y n y
41 65 178 72 n y n n y n y
43 66 169 69 n y y n n y y
51 67 168 62 y y n n y n n
57 67 169 66 y y y n n n y
55 75 237 50 n y n n n y y
41 72 196 71 n n n y n n y
43 63 145 53 n n y y y n y
34 67 157 39 y y n y n n y
36 68 208 57 n n n n n n n
46 62 138 70 n y n n y n n
56 67 157 58 y y n y n n y
46 69 171 47 y y n y n n y
50 62 158 67 y y n n n n n
47 68 200 80 n y y n n n n
49 72 230 56 y y n n n n n
39 68 185 49 y n n n n y y
40 67 189 53 n y n y n n n
47 72 246 50 y y y y n n y
46 68 206 72 y n n y y n n
39 74 218 74 n y y n n n y
42 66 171 52 y n n n n n n
49 68 171 54 n y n n n y n
45 71 234 80 n y n n n n n
56 70 210 66 y y n n n n n
54 73 252 64 y n n n n y n
48 71 178 50 y n n y n n y
44 67 185 47 n y y n n n n
55 68 126 63 y y n n y n n
44 72 202 66 y y n n n n n
41 61 144 74 n y n n n y n
41 58 120 62 y n n n n y n
47 69 225 51 n y n n n y y
45 69 197 69 n y y n n n n
48 68 214 50 y y y n y n n
30 72 172 70 n n n n y n y
45 64 118 60 n y y n y y n
43 66 151 55 y y n n n n n
49 63 166 55 y y y n n n n
38 70 206 50 y y n n n y y
41 65 158 45 y n n n y n n
46 71 201 56 y y y n n n n
44 68 185 70 y n n n n n n
38 66 193 56 y y n n n y y
46 70 213 68 y n n y n y y
33 68 216 50 n y y n n n n
47 65 146 70 y y y y n n y
47 70 221 48 y y n n n y y
37 69 216 77 y n y n n n n
40 68 149 65 n y n y n y n
42 70 214 58 n y n y y n n
44 70 212 71 y y n n n n y
60 63 124 63 n y y n y y n
43 69 216 50 y n n n n n n
47 72 224 70 y y n y y n y
49 69 172 50 y n n y n n y
44 68 206 54 n y n n n y y
59 67 147 59 y y y n y n n
43 71 177 72 n y n n y n n
40 68 218 63 y y n n n y n
55 69 218 77 n y n n y n y
53 72 224 72 y y n n y n y
36 67 197 66 y n n y y y y
51 70 159 57 y y n n n n n
39 64 119 58 n n y n n y n
35 72 201 60 y n y y n y n
44 73 205 67 y y n n n n n
29 73 154 63 n n y n y n n
45 71 230 54 y y n n n n n
37 67 134 65 n y y n y n n
42 63 167 55 y y n n y n n
44 61 143 63 y y n n n n n
56 73 208 69 y n y n n n y
46 66 198 51 y y y n n y y
46 70 210 45 y y n n n y y
52 73 245 42 y y n n n n n
46 71 193 68 n y y n n n y
38 62 176 78 n n n n n n n
45 69 142 59 y y y y y n n
52 64 170 55 y y y n n y n
55 76 270 68 n y n n n y n
43 73 190 75 y y n n n n n
46 68 168 58 y y n y n n y
40 74 172 64 y y n n n n n
33 72 221 46 y y n n n n n
55 61 164 70 y n n n n n n
45 79 178 58 n y n n n y y
50 65 148 56 y n n n n n n
39 68 197 67 n y n y y n y
40 66 187 44 n y n n n y y
34 71 238 71 n y y n y y n
60 70 219 68 y y n n n n n
45 61 131 54 y y y n n n n
36 65 147 65 y n n n y n n
69 68 203 41 n y n y n n n
46 68 168 42 y y n y n n y
45 69 138 58 y y n n y n n
46 65 151 79 y y y y y y y
40 75 256 77 n n n n y y y
40 60 101 57 y n y y y n n
51 63 140 46 n y y y n n y
34 72 167 57 n y n y n y y
54 63 165 69 y n n y n n n
52 61 156 70 n y n y n n n
37 70 196 66 n y n n y y n
42 67 189 42 y y n n n y n
45 64 184 78 n y n n n n n
59 66 160 53 y y y n y y y
46 65 116 65 n n n n n n n
58 70 183 70 n n n n y n n
41 67 122 64 n y n n n n n
42 71 147 60 y y y n y n n
41 71 221 67 n n n n n n n
38 74 179 54 y y n y y n n
40 69 166 71 n n n y y n y
55 67 168 64 y y n n n y n
39 70 215 68 y y y n n n n
42 66 165 66 y y n n y n n
48 66 182 65 y y y n n n y
48 68 168 46 n n n n y y n
45 69 201 56 y n n n n y y
44 67 145 56 n y n y y y y
48 69 169 76 n n y y y n y
36 68 204 49 n y y n y n n
34 70 215 74 y y n n n n n
45 65 148 53 y y n y n n n
44 64 152 70 y y y n n y y
51 70 172 75 y y n n n n n
42 68 143 50 y n n n n y y
45 69 197 60 n y y n n y y
42 72 206 47 n y n y y n y
50 68 199 50 n y n n n y n
55 68 161 66 n n y n n n n
36 75 253 48 y y n n n n n
42 68 202 71 y y n n y y y
39 68 209 60 y y y y n y n
54 68 131 43 y y n n n y y
55 67 199 48 y n n y n n n
51 67 196 50 y y n n n y y
42 70 218 68 y y y y n n n
45 61 103 59 n n n n n n n
50 61 157 65 y y n y y y n
37 67 185 63 y n n n n n n
57 66 155 70 y n y n y y y
52 71 139 77 y n y n y n y
51 72 204 55 n y n n n n n
34 65 153 75 n y y n n y n
43 66 125 60 y y n n n y y
26 68 170 66 n y y n y n y
57 70 219 57 n y y n n y y
50 68 178 61 y y n y n n n
43 68 179 53 y y n n y y n
39 69 210 68 y y y n n n n
48 64 131 76 y y y n n y y
34 68 201 59 y y n n y n y
47 64 153 73 n y n y y n y
56 66 153 49 n y n n n n n
47 69 201 58 n y n n n n n
45 68 175 62 n y n y n y n
48 70 206 71 n y n n y n y
53 63 144 70 n y y y n n y
56 68 181 73 n y y n n n y
26 74 208 70 y y y n n n y
41 69 223 44 n y n n n n n
34 63 175 52 y n y y n y n
54 70 220 50 n y n n n n n
40 67 162 53 n y n n n n y
53 78 238 75 y n n n y n n
45 74 232 47 y y n n n n n
52 66 163 48 n y n n n y n
42 68 126 61 n n n y n y n
51 67 193 45 n y n n y n n
44 68 159 49 y y y y n n y
28 68 200 52 y n n y n y y
46 70 211 67 n y n n n n n
42 68 175 42 y y y n n n n
57 70 197 51 n n n y n n y
46 64 155 68 n n n n n y n
55 72 184 63 n y n y n n y
46 67 159 76 y y y n y n y
30 71 165 62 y n n n y n n
41 67 168 49 n n n y n n y
40 68 217 52 n n n n n y n
32 69 189 48 n y n n n n n
45 65 131 60 y n n y n y n
39 73 185 49 y y n y n n y
51 72 195 69 y y y n n n y
45 71 215 71 n y n n y n y
35 67 198 77 n n n n n y n
45 72 143 74 n n n n y n y
54 70 171 50 y y y y n n y
55 62 149 49 n y n y n n y
46 68 148 72 y y y n n n y
47 70 193 64 n y n y n n n
55 78 281 59 n y y n n n n
48 64 143 43 n y y y y n y
39 60 139 69 y y y n n n y
62 70 209 70 n y n n n n n
46 68 183 55 n y n n n n n
40 79 205 59 n y n y y n n
43 71 213 66 y y n n y n y
49 69 186 69 y n y n n n n
35 64 156 46 n n n n n n n
37 69 170 50 n y y y y n y
27 65 185 44 n y y y n y y
52 70 189 52 y y n y n n y
66 69 145 52 n y n n n n n
41 69 173 58 n y y n n y n
32 73 160 50 y y n n n n n
50 66 160 53 y n n n n n n
45 66 172 47 n y y n n n n
61 72 235 70 y y n y n n n
58 64 124 60 n y n n y y n
48 67 200 57 y y n n n n n
45 72 184 73 y y y n n y y
44 65 174 47 y y y y n y y
57 66 185 41 n y n n n y y
42 67 154 48 y y n n n n n
47 66 167 53 y y y n y y n
33 67 123 72 n y n n n n y
48 70 229 77 y y n n n n n
45 67 165 49 y y y y n y n
47 73 187 50 n y n n n n n
54 66 160 50 y n n y n n n
33 65 174 65 y y n n n n n
51 63 178 51 y n n y y y y
56 64 120 53 y y n n n n n
41 66 164 50 n y n n n n n
39 68 181 70 n y y y y n y
46 67 192 64 y y n n y n y
50 65 157 54 y y n y n n y
56 62 145 48 y y n n n n y
32 65 167 55 y n n n n n y
54 68 191 53 y y n n n n n
44 69 176 56 n y n n n y n
43 67 193 51 n y y n n y y
39 65 148 70 y n n n n n n
58 68 174 67 n y n n n n y
41 70 209 54 n y y n n n n
45 70 226 72 n n n n y n y
45 61 127 48 n y n n n n y
28 68 128 58 y y n y y y n
48 64 119 58 y y n n n y n
34 68 178 54 y n n n n n n
34 75 203 51 n y y n n n n
39 69 223 48 y y n n n y y
52 72 142 56 y n y n n n n
45 73 200 62 y n n n n n n
43 62 139 70 n y y n n n y
50 67 191 74 y n n n y n y
54 75 253 64 y n y n n n n
46 68 172 48 n y n y n n y
34 68 192 57 n y y n n n n
53 68 172 55 n n n n y y y
32 60 135 49 n y y n n n n
37 65 177 50 n y n y n n y
49 69 144 64 y n y y y n n
43 61 138 61 y y n n y y n
53 68 159 51 y n n n n n n
41 71 200 68 n y n n n n n
52 70 216 63 n n n n y n y
47 66 169 71 y y n y y y n
48 62 142 69 y y y n n y y
32 71 164 65 y y n y y n n
49 67 161 76 y y n n n y y
41 64 150 73 n y y n n n n
45 69 173 77 y n n n n n n
37 67 188 56 y y n n n y y
43 65 160 76 y y n n n n n
57 62 142 50 y n n n y n n
50 66 164 52 y y y n n n n
51 67 122 64 y y n n y n n
29 62 137 69 y y n n n n n
52 76 193 67 y y n n n y n
38 66 196 50 n n n n n y y
47 69 211 69 n y y n n n n
54 74 203 68 y y n n n n n
31 68 159 68 y y n y n n n
37 66 190 78 n y n n n y n
45 68 175 67 y y n n n y n
45 70 208 58 n n y n n n n
37 73 161 57 y n n n y y n
45 68 209 73 y y n n n n y
49 64 175 57 n y n n n n n
49 66 185 54 y y y n n y y
48 63 140 69 n y y n n y y
52 68 192 69 n y n n y n y
45 67 187 53 y y y n n n n
51 71 190 68 n n n n n n n
52 63 184 72 y y y n y n y
47 66 157 53 n n n y n n y
45 68 170 71 y n n n y n n
36 67 155 53 y y n y n n y
49 70 190 68 y n y n n y y
55 71 199 56 y y y n n y n
42 70 220 52 y n n n n y y
43 67 156 48 y y n y y n y
53 69 182 54 n y y y n n y
45 65 145 70 y n y y n n y
47 67 201 66 y y n y n n n
50 66 142 65 n y y y n y n
38 75 183 57 y y n n n n n
38 64 144 73 n y n n n n n
41 70 197 57 y y n y n n n
55 68 168 50 y y n y n y y
37 67 195 77 n n y n n n n
46 68 180 51 y n n n n n n
44 68 205 70 y y y n y n y
49 70 212 50 y y n n n n n
32 67 174 56 n n n n n n n
37 73 242 46 n n n n n n n
39 64 142 71 y n n y n n n
48 68 177 62 n n y n y n n
42 68 167 50 n y n n n n y
59 65 152 60 n y n y n n y
30 71 197 62 n y n y n n n
44 69 219 47 y y n n y n n
48 72 193 50 y n n y n n y
58 70 223 73 n n n n y y y
46 68 168 55 y y n n y n n
41 71 176 74 n y y n n n y
50 69 220 73 y n n n n y n
31 67 160 67 n y y y n n y
44 69 198 49 y n n n y y y
58 62 178 64 y y y n n n n
46 67 136 51 y y n y y n n
44 68 209 46 n y n n n y y
39 69 173 49 n n n n n n n
45 75 219 48 n n n y n y y
48 70 176 55 y y n n n n n
47 68 208 50 y y n n y n n
61 67 130 64 y y n n y n y
47 67 202 70 n n n n n n n
50 71 156 76 y n y n y n y
45 65 175 67 y n n n n n n
43 68 147 73 n n n n n n n
39 65 158 45 n n n n n y y
43 76 271 46 n y n n n n n
49 75 186 55 y n n y n n n
50 64 148 50 y y n y n y y
35 72 156 58 y y n n y n n
41 75 262 57 y y y y y n n
50 68 178 69 y y y n n n y
52 63 184 67 y y n n y n y
46 68 204 54 n y n n n y y
41 67 168 38 y y n n n n n
47 66 166 75 y n n n n n n
58 67 160 50 n y y y n n y
47 68 203 53 n n n y n y n
46 66 128 59 n y n n n n n
51 68 132 64 n y n n n n n
63 72 179 59 n y y y n n n
47 66 167 68 n y y n n y y
44 67 169 51 n y n n y n n
41 62 158 74 y y y n n n y
39 67 196 56 y n n n n y n
46 75 245 65 y y y n y n y
35 68 172 83 n y n n y n n
46 68 172 51 n y n n n y n
50 68 207 76 y n n y n n n
40 61 162 38 y n n n n y y
45 64 169 57 n n n n n y y
51 69 201 72 y y n n n y n
38 66 167 50 y y n y n n y
33 71 192 44 y n n n n y y
44 61 168 69 y n n y y n y
50 71 189 67 y y y n n n n
48 69 212 61 y y n n y n y
43 66 198 46 n n n n n n n
56 64 169 47 y y y n n n n
32 64 160 62 n n y n n y n
55 66 190 50 y y n n n n n
49 67 204 52 n n n n n n n
